Row ID,Order ID,Order Date,Ship Date,Ship Mode,Customer ID,Customer Name,Segment,Country,City,State,Postal Code,Region,Product ID,Category,Sub-Category,Product Name,Sales,Quantity,Discount,Profit
3343.0,CA-2016-145982,2016-08-27,9/1/2016,Second Class,TB-21055,Ted Butterfield,Consumer,United States,Quincy,Massachusetts,2169.0,East,FUR-TA-10001307,Furniture,Tables,"SAFCO PlanMaster Heigh-Adjustable Drafting Table Base, 43w x 30d x 30-37h, Black",244.615,1.0,0.3,20.967
3352.0,US-2014-134733,2014-09-23,9/28/2014,Standard Class,BM-11650,Brian Moss,Corporate,United States,San Diego,California,92037.0,West,FUR-BO-10002916,Furniture,Bookcases,"Rush Hierlooms Collection 1"" Thick Stackable Bookcases",435.999,3.0,0.15,20.5176
3355.0,US-2014-150434,2014-07-19,7/24/2014,Standard Class,CA-12310,Christine Abelman,Corporate,United States,Bristol,Connecticut,6010.0,East,FUR-TA-10004152,Furniture,Tables,"Barricks 18"" x 48"" Non-Folding Utility Table with Bottom Storage Shelf",70.56,1.0,0.3,-4.032
3362.0,US-2015-142020,2015-06-04,6/8/2015,Second Class,TC-21535,Tracy Collins,Home Office,United States,New York City,New York,10024.0,East,FUR-FU-10000672,Furniture,Furnishings,"Executive Impressions 10"" Spectator Wall Clock",35.28,3.0,0.0,11.9952
3365.0,CA-2016-130050,2016-07-16,7/18/2016,Second Class,MC-17425,Mark Cousins,Corporate,United States,Houston,Texas,77036.0,Central,FUR-FU-10001940,Furniture,Furnishings,Staple-based wall hangings,9.552,3.0,0.6,-3.8208
3366.0,CA-2014-115161,2014-01-31,2/2/2014,First Class,LC-17050,Liz Carlisle,Consumer,United States,Mission Viejo,California,92691.0,West,FUR-BO-10003966,Furniture,Bookcases,"Sauder Facets Collection Library, Sky Alder Finish",290.666,2.0,0.15,3.4196
3369.0,CA-2015-115511,2015-11-21,11/25/2015,Standard Class,NW-18400,Natalie Webber,Consumer,United States,Las Vegas,Nevada,89115.0,West,FUR-BO-10002598,Furniture,Bookcases,"Hon Metal Bookcases, Putty",141.96,2.0,0.0,41.1684
3374.0,CA-2015-161718,2015-12-04,12/10/2015,Standard Class,SO-20335,Sean O'Donnell,Consumer,United States,Hempstead,New York,11550.0,East,FUR-FU-10002445,Furniture,Furnishings,"DAX Two-Tone Rosewood/Black Document Frame, Desktop, 5 x 7",28.44,3.0,0.0,11.376
3375.0,CA-2015-161718,2015-12-04,12/10/2015,Standard Class,SO-20335,Sean O'Donnell,Consumer,United States,Hempstead,New York,11550.0,East,FUR-CH-10002372,Furniture,Chairs,Office Star - Ergonomically Designed Knee Chair,364.41,5.0,0.1,8.098
3377.0,CA-2015-161718,2015-12-04,12/10/2015,Standard Class,SO-20335,Sean O'Donnell,Consumer,United States,Hempstead,New York,11550.0,East,FUR-CH-10002965,Furniture,Chairs,"Global Leather Highback Executive Chair with Pneumatic Height Adjustment, Black",361.764,2.0,0.1,68.3332
3381.0,CA-2017-103156,2017-11-23,11/24/2017,First Class,TD-20995,Tamara Dahlen,Consumer,United States,Philadelphia,Pennsylvania,19120.0,East,FUR-FU-10000320,Furniture,Furnishings,OIC Stacking Trays,24.048,9.0,0.2,7.2144
3384.0,CA-2015-130659,2015-12-04,12/9/2015,Second Class,MS-17365,Maribeth Schnelling,Consumer,United States,New York City,New York,10035.0,East,FUR-CH-10003535,Furniture,Chairs,"Global Armless Task Chair, Royal Blue",384.174,7.0,0.1,29.8802
3390.0,CA-2017-148404,2017-10-07,10/11/2017,Standard Class,Dp-13240,Dean percer,Home Office,United States,Charlotte,North Carolina,28205.0,South,FUR-TA-10001039,Furniture,Tables,KI Adjustable-Height Table,154.764,3.0,0.4,-36.1116
3403.0,CA-2015-129700,2015-05-04,5/5/2015,First Class,LA-16780,Laura Armstrong,Corporate,United States,Tinley Park,Illinois,60477.0,Central,FUR-FU-10001940,Furniture,Furnishings,Staple-based wall hangings,22.288,7.0,0.6,-8.9152
3404.0,CA-2017-168739,2017-05-29,6/5/2017,Standard Class,HZ-14950,Henia Zydlo,Consumer,United States,Houston,Texas,77095.0,Central,FUR-FU-10003919,Furniture,Furnishings,Eldon Executive Woodline II Cherry Finish Desk Accessories,65.424,4.0,0.6,-52.3392
3406.0,US-2014-150119,2014-04-23,4/27/2014,Standard Class,LB-16795,Laurel Beltran,Home Office,United States,Columbus,Ohio,43229.0,East,FUR-CH-10002965,Furniture,Chairs,"Global Leather Highback Executive Chair with Pneumatic Height Adjustment, Black",281.372,2.0,0.3,-12.0588
3407.0,US-2014-150119,2014-04-23,4/27/2014,Standard Class,LB-16795,Laurel Beltran,Home Office,United States,Columbus,Ohio,43229.0,East,FUR-CH-10002965,Furniture,Chairs,"Global Leather Highback Executive Chair with Pneumatic Height Adjustment, Black",281.372,2.0,0.3,-12.0588
3409.0,US-2014-150119,2014-04-23,4/27/2014,Standard Class,LB-16795,Laurel Beltran,Home Office,United States,Columbus,Ohio,43229.0,East,FUR-FU-10002191,Furniture,Furnishings,G.E. Halogen Desk Lamp Bulbs,22.336,4.0,0.2,7.8176
3420.0,CA-2015-150791,2015-09-06,9/13/2015,Standard Class,CC-12430,Chuck Clark,Home Office,United States,New York City,New York,10024.0,East,FUR-CH-10000665,Furniture,Chairs,"Global Airflow Leather Mesh Back Chair, Black",271.764,2.0,0.1,60.392
3427.0,CA-2015-153381,2015-09-24,9/28/2015,Standard Class,DE-13255,Deanra Eno,Home Office,United States,Dubuque,Iowa,52001.0,Central,FUR-CH-10000988,Furniture,Chairs,Hon Olson Stacker Stools,1408.1,10.0,0.0,394.268
3429.0,US-2017-111024,2017-07-03,7/6/2017,Second Class,SZ-20035,Sam Zeldin,Home Office,United States,Lancaster,Ohio,43130.0,East,FUR-TA-10002041,Furniture,Tables,"Bevis Round Conference Table Top, X-Base",215.148,2.0,0.4,-103.9882
3432.0,CA-2017-148264,2017-12-08,12/9/2017,First Class,LF-17185,Luke Foster,Consumer,United States,Inglewood,California,90301.0,West,FUR-FU-10002703,Furniture,Furnishings,"Tenex Traditional Chairmats for Hard Floors, Average Lip, 36"" x 48""",128.9,2.0,0.0,15.468
3437.0,US-2015-100531,2015-09-27,9/29/2015,First Class,NM-18520,Neoma Murray,Consumer,United States,Chicago,Illinois,60610.0,Central,FUR-FU-10003849,Furniture,Furnishings,"DAX Metal Frame, Desktop, Stepped-Edge",24.288,3.0,0.6,-12.7512
3438.0,CA-2017-152583,2017-10-30,10/30/2017,Same Day,RA-19945,Ryan Akin,Consumer,United States,Dallas,Texas,75217.0,Central,FUR-FU-10003849,Furniture,Furnishings,"DAX Metal Frame, Desktop, Stepped-Edge",16.192,2.0,0.6,-8.5008
3439.0,CA-2017-152583,2017-10-30,10/30/2017,Same Day,RA-19945,Ryan Akin,Consumer,United States,Dallas,Texas,75217.0,Central,FUR-TA-10002041,Furniture,Tables,"Bevis Round Conference Table Top, X-Base",251.006,2.0,0.3,-68.1302
3458.0,CA-2017-136448,2017-09-16,9/18/2017,First Class,AS-10090,Adam Shillingsburg,Consumer,United States,Philadelphia,Pennsylvania,19143.0,East,FUR-FU-10003832,Furniture,Furnishings,"Eldon Expressions Punched Metal & Wood Desk Accessories, Black & Cherry",22.512,3.0,0.2,2.2512
3467.0,US-2015-147242,2015-09-10,9/14/2015,Standard Class,EH-13765,Edward Hooks,Corporate,United States,Revere,Massachusetts,2151.0,East,FUR-BO-10004695,Furniture,Bookcases,O'Sullivan 2-Door Barrister Bookcase in Odessa Pine,361.96,2.0,0.0,83.2508
3469.0,CA-2016-146143,2016-12-14,12/19/2016,Standard Class,MC-17845,Michael Chen,Consumer,United States,Jackson,Mississippi,39212.0,South,FUR-FU-10002045,Furniture,Furnishings,"Executive Impressions 14""",133.38,6.0,0.0,58.6872
3471.0,US-2016-150035,2016-12-01,12/5/2016,Standard Class,CL-11890,Carl Ludwig,Consumer,United States,San Francisco,California,94122.0,West,FUR-FU-10003724,Furniture,Furnishings,Westinghouse Clip-On Gooseneck Lamps,16.74,2.0,0.0,4.3524
3474.0,CA-2017-111815,2017-03-03,3/10/2017,Standard Class,EP-13915,Emily Phan,Consumer,United States,Dearborn Heights,Michigan,48127.0,Central,FUR-CH-10000785,Furniture,Chairs,Global Ergonomic Managers Chair,180.98,1.0,0.0,47.0548
3481.0,CA-2016-131289,2016-12-08,12/14/2016,Standard Class,SP-20620,Stefania Perrino,Corporate,United States,San Francisco,California,94110.0,West,FUR-TA-10003954,Furniture,Tables,Hon 94000 Series Round Tables,1421.664,6.0,0.2,-195.4788
3482.0,CA-2014-124023,2014-04-07,4/10/2014,First Class,PJ-19015,Pauline Johnson,Consumer,United States,Mobile,Alabama,36608.0,South,FUR-FU-10004415,Furniture,Furnishings,"Stacking Tray, Side-Loading, Legal, Smoke",8.96,2.0,0.0,2.7776
3484.0,CA-2014-124688,2014-08-27,8/29/2014,First Class,CC-12610,Corey Catlett,Corporate,United States,Springfield,Virginia,22153.0,South,FUR-FU-10002456,Furniture,Furnishings,"Master Caster Door Stop, Large Neon Orange",29.12,4.0,0.0,12.5216
3485.0,CA-2014-124688,2014-08-27,8/29/2014,First Class,CC-12610,Corey Catlett,Corporate,United States,Springfield,Virginia,22153.0,South,FUR-TA-10003569,Furniture,Tables,Bretford CR8500 Series Meeting Room Furniture,1202.94,3.0,0.0,300.735
3489.0,CA-2015-157322,2015-07-02,7/6/2015,Standard Class,RH-19600,Rob Haberlin,Consumer,United States,Carol Stream,Illinois,60188.0,Central,FUR-CH-10004086,Furniture,Chairs,Hon 4070 Series Pagoda Armless Upholstered Stacking Chairs,408.422,2.0,0.3,-5.8346
3490.0,CA-2015-157322,2015-07-02,7/6/2015,Standard Class,RH-19600,Rob Haberlin,Consumer,United States,Carol Stream,Illinois,60188.0,Central,FUR-CH-10003774,Furniture,Chairs,"Global Wood Trimmed Manager's Task Chair, Khaki",382.116,6.0,0.3,-92.7996
3496.0,CA-2017-142034,2017-09-24,9/28/2017,Standard Class,KB-16240,Karen Bern,Corporate,United States,Saint Cloud,Minnesota,56301.0,Central,FUR-CH-10000665,Furniture,Chairs,"Global Airflow Leather Mesh Back Chair, Black",603.92,4.0,0.0,181.176
3497.0,CA-2016-107328,2016-08-08,8/15/2016,Standard Class,CA-12055,Cathy Armstrong,Home Office,United States,Los Angeles,California,90036.0,West,FUR-TA-10001932,Furniture,Tables,"Chromcraft 48"" x 96"" Racetrack Double Pedestal Table",513.024,2.0,0.2,12.8256
3508.0,CA-2014-166863,2014-06-20,6/24/2014,Standard Class,SC-20020,Sam Craven,Consumer,United States,Plano,Texas,75023.0,Central,FUR-BO-10001608,Furniture,Bookcases,"Hon Metal Bookcases, Black",193.0656,4.0,0.32,-19.8744
3513.0,CA-2017-140326,2017-09-04,9/6/2017,First Class,HW-14935,Helen Wasserman,Corporate,United States,Chicago,Illinois,60653.0,Central,FUR-BO-10000112,Furniture,Bookcases,"Bush Birmingham Collection Bookcase, Dark Cherry",825.174,9.0,0.3,-117.882
3520.0,CA-2015-124975,2015-06-22,6/25/2015,First Class,MG-17875,Michael Grace,Home Office,United States,Aurora,Illinois,60505.0,Central,FUR-TA-10002645,Furniture,Tables,Hon Rectangular Conference Tables,796.425,7.0,0.5,-525.6405
3542.0,CA-2016-157511,2016-09-18,9/20/2016,First Class,SV-20365,Seth Vernon,Consumer,United States,Columbus,Ohio,43229.0,East,FUR-FU-10002107,Furniture,Furnishings,Eldon Pizzaz Desk Accessories,5.352,3.0,0.2,1.6056
3543.0,CA-2016-157511,2016-09-18,9/20/2016,First Class,SV-20365,Seth Vernon,Consumer,United States,Columbus,Ohio,43229.0,East,FUR-CH-10002647,Furniture,Chairs,"Situations Contoured Folding Chairs, 4/Set",99.372,2.0,0.3,-7.098
3549.0,CA-2017-155292,2017-10-30,11/1/2017,First Class,RD-19810,Ross DeVincentis,Home Office,United States,Richmond,Kentucky,40475.0,South,FUR-CH-10000553,Furniture,Chairs,"Metal Folding Chairs, Beige, 4/Carton",33.94,1.0,0.0,9.1638
3552.0,CA-2016-152555,2016-03-29,4/2/2016,Second Class,ME-17320,Maria Etezadi,Home Office,United States,Chicago,Illinois,60653.0,Central,FUR-CH-10002965,Furniture,Chairs,"Global Leather Highback Executive Chair with Pneumatic Height Adjustment, Black",844.116,6.0,0.3,-36.1764
3568.0,CA-2016-137176,2016-09-09,9/14/2016,Second Class,DB-12910,Daniel Byrd,Home Office,United States,Dallas,Texas,75220.0,Central,FUR-FU-10003832,Furniture,Furnishings,"Eldon Expressions Punched Metal & Wood Desk Accessories, Black & Cherry",15.008,4.0,0.6,-12.0064
3581.0,CA-2016-104157,2016-07-25,7/29/2016,Standard Class,MT-17815,Meg Tillman,Consumer,United States,Jackson,Mississippi,39212.0,South,FUR-TA-10004915,Furniture,Tables,"Office Impressions End Table, 20-1/2""H x 24""W x 20""D",2430.08,8.0,0.0,388.8128
3584.0,CA-2015-121650,2015-12-10,12/16/2015,Standard Class,KD-16495,Keith Dawkins,Corporate,United States,Jackson,Michigan,49201.0,Central,FUR-TA-10003569,Furniture,Tables,Bretford CR8500 Series Meeting Room Furniture,801.96,2.0,0.0,200.49
3585.0,CA-2015-121650,2015-12-10,12/16/2015,Standard Class,KD-16495,Keith Dawkins,Corporate,United States,Jackson,Michigan,49201.0,Central,FUR-CH-10004289,Furniture,Chairs,Global Super Steno Chair,191.96,2.0,0.0,32.6332
3599.0,CA-2014-102869,2014-09-09,9/14/2014,Second Class,LC-17140,Logan Currie,Consumer,United States,Philadelphia,Pennsylvania,19140.0,East,FUR-FU-10002456,Furniture,Furnishings,"Master Caster Door Stop, Large Neon Orange",17.472,3.0,0.2,5.0232
3603.0,CA-2014-159835,2014-11-17,11/24/2014,Standard Class,RB-19330,Randy Bradley,Consumer,United States,Philadelphia,Pennsylvania,19143.0,East,FUR-CH-10004997,Furniture,Chairs,Hon Every-Day Series Multi-Task Chairs,657.93,5.0,0.3,-93.99
3605.0,CA-2017-112956,2017-08-21,8/27/2017,Standard Class,TH-21550,Tracy Hopkins,Home Office,United States,Columbia,Maryland,21044.0,East,FUR-FU-10003976,Furniture,Furnishings,"DAX Executive Solid Wood Document Frame, Desktop or Hang, Mahogany, 5 x 7",25.16,2.0,0.0,8.5544
3606.0,CA-2017-112956,2017-08-21,8/27/2017,Standard Class,TH-21550,Tracy Hopkins,Home Office,United States,Columbia,Maryland,21044.0,East,FUR-FU-10004960,Furniture,Furnishings,"Seth Thomas 12"" Clock w/ Goldtone Case",91.92,4.0,0.0,31.2528
3615.0,CA-2017-112529,2017-11-19,11/21/2017,First Class,SC-20770,Stewart Carmichael,Corporate,United States,San Antonio,Texas,78207.0,Central,FUR-TA-10002622,Furniture,Tables,"Bush Andora Conference Table, Maple/Graphite Gray Finish",718.116,6.0,0.3,-71.8116
3623.0,CA-2014-159184,2014-09-14,9/19/2014,Standard Class,JC-15775,John Castell,Consumer,United States,Macon,Georgia,31204.0,South,FUR-FU-10002878,Furniture,Furnishings,"Seth Thomas 14"" Day/Date Wall Clock",142.4,5.0,0.0,52.688
3625.0,CA-2017-113530,2017-05-19,5/21/2017,Second Class,BC-11125,Becky Castell,Home Office,United States,San Francisco,California,94109.0,West,FUR-CH-10002647,Furniture,Chairs,"Situations Contoured Folding Chairs, 4/Set",681.408,12.0,0.2,42.588
3639.0,CA-2016-145177,2016-11-10,11/14/2016,Standard Class,PP-18955,Paul Prost,Home Office,United States,Springfield,Ohio,45503.0,East,FUR-FU-10000758,Furniture,Furnishings,DAX Natural Wood-Tone Poster Frame,148.288,7.0,0.2,29.6576
3659.0,CA-2015-128083,2015-03-12,3/17/2015,Standard Class,EB-13750,Edward Becker,Corporate,United States,Plantation,Florida,33317.0,South,FUR-FU-10003194,Furniture,Furnishings,"Eldon Expressions Desk Accessory, Wood Pencil Holder, Oak",30.88,4.0,0.2,3.86
3660.0,CA-2015-128083,2015-03-12,3/17/2015,Standard Class,EB-13750,Edward Becker,Corporate,United States,Plantation,Florida,33317.0,South,FUR-FU-10001731,Furniture,Furnishings,Acrylic Self-Standing Desk Frames,6.408,3.0,0.2,1.4418
3675.0,CA-2017-154109,2017-11-06,11/11/2017,Standard Class,ML-17410,Maris LaWare,Consumer,United States,Philadelphia,Pennsylvania,19143.0,East,FUR-CH-10003774,Furniture,Chairs,"Global Wood Trimmed Manager's Task Chair, Khaki",127.372,2.0,0.3,-30.9332
3677.0,CA-2015-156440,2015-12-05,12/9/2015,Standard Class,MH-17620,Matt Hagelstein,Corporate,United States,San Diego,California,92105.0,West,FUR-FU-10004090,Furniture,Furnishings,"Executive Impressions 14"" Contract Wall Clock",44.46,2.0,0.0,14.6718
3680.0,CA-2015-132626,2015-07-09,7/14/2015,Standard Class,BT-11680,Brian Thompson,Consumer,United States,Clinton,Maryland,20735.0,East,FUR-FU-10002918,Furniture,Furnishings,Eldon ClusterMat Chair Mat with Cordless Antistatic Protection,181.96,2.0,0.0,20.0156
3694.0,US-2015-131359,2015-10-30,11/2/2015,Second Class,FA-14230,Frank Atkinson,Corporate,United States,Denver,Colorado,80219.0,West,FUR-FU-10003026,Furniture,Furnishings,"Eldon Regeneration Recycled Desk Accessories, Black",15.488,4.0,0.2,3.6784
3698.0,CA-2015-151680,2015-11-19,11/21/2015,Second Class,TC-21475,Tony Chapman,Home Office,United States,Seattle,Washington,98115.0,West,FUR-FU-10000305,Furniture,Furnishings,"Tenex V2T-RE Standard Weight Series Chair Mat, 45"" x 53"", Lip 25"" x 12""",141.96,2.0,0.0,22.7136
3701.0,CA-2017-169411,2017-12-24,12/29/2017,Standard Class,AC-10615,Ann Chong,Corporate,United States,Rochester,New York,14609.0,East,FUR-FU-10001602,Furniture,Furnishings,"Eldon Delta Triangular Chair Mat, 52"" x 58"", Clear",37.93,1.0,0.0,6.8274
3702.0,CA-2016-126543,2016-01-09,1/13/2016,Second Class,MF-17665,Maureen Fritzler,Corporate,United States,Toledo,Ohio,43615.0,East,FUR-FU-10002445,Furniture,Furnishings,"DAX Two-Tone Rosewood/Black Document Frame, Desktop, 5 x 7",15.168,2.0,0.2,3.792
3708.0,CA-2014-120544,2014-11-23,11/27/2014,Standard Class,SS-20140,Saphhira Shifley,Corporate,United States,Mesquite,Texas,75150.0,Central,FUR-FU-10001940,Furniture,Furnishings,Staple-based wall hangings,6.368,2.0,0.6,-2.5472
3711.0,CA-2017-113670,2017-10-15,10/17/2017,First Class,RS-19765,Roland Schwarz,Corporate,United States,Los Angeles,California,90045.0,West,FUR-TA-10001705,Furniture,Tables,Bush Advantage Collection Round Conference Table,510.24,3.0,0.2,6.378
3714.0,CA-2017-166198,2017-04-21,4/24/2017,First Class,JW-15955,Joni Wasserman,Consumer,United States,Seattle,Washington,98103.0,West,FUR-FU-10004622,Furniture,Furnishings,Eldon Advantage Foldable Chair Mats for Low Pile Carpets,162.6,3.0,0.0,34.146
3716.0,CA-2014-135608,2014-12-08,12/10/2014,Second Class,JK-15625,Jim Karlsson,Consumer,United States,Olympia,Washington,98502.0,West,FUR-CH-10002602,Furniture,Chairs,DMI Arturo Collection Mission-style Design Wood Chair,603.92,5.0,0.2,45.294
3721.0,CA-2016-151155,2016-12-20,12/24/2016,Standard Class,AB-10255,Alejandro Ballentine,Home Office,United States,Jackson,Mississippi,39212.0,South,FUR-FU-10001918,Furniture,Furnishings,C-Line Cubicle Keepers Polyproplyene Holder With Velcro Backings,18.92,4.0,0.0,7.3788
3736.0,CA-2017-168193,2017-03-06,3/11/2017,Second Class,RM-19750,Roland Murray,Consumer,United States,New York City,New York,10011.0,East,FUR-FU-10002554,Furniture,Furnishings,"Westinghouse Floor Lamp with Metal Mesh Shade, Black",71.97,3.0,0.0,16.5531
3747.0,CA-2016-149979,2016-09-23,9/28/2016,Second Class,RA-19915,Russell Applegate,Consumer,United States,Columbus,Georgia,31907.0,South,FUR-CH-10002084,Furniture,Chairs,Hon Mobius Operator's Chair,368.97,3.0,0.0,81.1734
3748.0,CA-2017-161956,2017-08-27,8/29/2017,Second Class,DR-12880,Dan Reichenbach,Corporate,United States,Inglewood,California,90301.0,West,FUR-FU-10002937,Furniture,Furnishings,"GE 48"" Fluorescent Tube, Cool White Energy Saver, 34 Watts, 30/Box",198.46,2.0,0.0,99.23
3752.0,CA-2017-161956,2017-08-27,8/29/2017,Second Class,DR-12880,Dan Reichenbach,Corporate,United States,Inglewood,California,90301.0,West,FUR-CH-10004886,Furniture,Chairs,Bevis Steel Folding Chairs,230.28,3.0,0.2,23.028
3757.0,CA-2016-116799,2016-03-03,3/6/2016,First Class,JG-15310,Jason Gross,Corporate,United States,Odessa,Texas,79762.0,Central,FUR-CH-10004983,Furniture,Chairs,Office Star - Mid Back Dual function Ergonomic High Back Chair with 2-Way Adjustable Arms,563.43,5.0,0.3,-56.343
3761.0,CA-2015-167745,2015-09-18,9/23/2015,Standard Class,GB-14530,George Bell,Corporate,United States,Los Angeles,California,90049.0,West,FUR-FU-10001591,Furniture,Furnishings,Advantus Panel Wall Certificate Holder - 8.5x11,24.4,2.0,0.0,10.248
3763.0,CA-2016-156251,2016-08-13,8/18/2016,Second Class,TS-21160,Theresa Swint,Corporate,United States,West Allis,Wisconsin,53214.0,Central,FUR-BO-10001337,Furniture,Bookcases,O'Sullivan Living Dimensions 2-Shelf Bookcases,241.96,2.0,0.0,24.196
3766.0,CA-2016-163153,2016-03-21,3/25/2016,Standard Class,DM-12955,Dario Medina,Corporate,United States,Houston,Texas,77036.0,Central,FUR-TA-10004767,Furniture,Tables,Safco Drafting Table,99.372,2.0,0.3,-1.4196
3769.0,CA-2014-153913,2014-12-16,12/20/2014,Second Class,KB-16585,Ken Black,Corporate,United States,Hialeah,Florida,33012.0,South,FUR-CH-10000988,Furniture,Chairs,Hon Olson Stacker Stools,1013.832,9.0,0.2,101.3832
3771.0,CA-2016-155530,2016-12-17,12/21/2016,Standard Class,CM-12160,Charles McCrossin,Consumer,United States,San Francisco,California,94122.0,West,FUR-TA-10004256,Furniture,Tables,Bretford ÒJust In TimeÓ Height-Adjustable Multi-Task Work Tables,2003.52,6.0,0.2,-325.572
3778.0,CA-2015-107937,2015-05-03,5/8/2015,Standard Class,JB-16045,Julia Barnett,Home Office,United States,Chula Vista,California,91911.0,West,FUR-FU-10002298,Furniture,Furnishings,"Rubbermaid ClusterMat Chairmats, Mat Size- 66"" x 60"", Lip 20"" x 11"" -90 Degree Angle",665.88,6.0,0.0,106.5408
3796.0,US-2014-117163,2014-01-27,2/2/2014,Standard Class,EJ-13720,Ed Jacobs,Consumer,United States,San Diego,California,92037.0,West,FUR-TA-10003469,Furniture,Tables,Balt Split Level Computer Training Table,333.0,3.0,0.2,-16.65
